epoch,lr,epoch_seconds,elapsed_seconds,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,val_jaccard,val_pixel_accuracy
17,0.0001,13.030255899997428,239.5855203999963,0.6773646186505046,0.8828867305321092,0.7940976805102389,3.0461275577545166,0.35387043167474996,0.23267620879696052,0.23267620879696052,0.6366426013764881
18,0.0001,12.701323699991917,252.28813970000192,0.667232062135424,0.8884900097955641,0.8028174516359459,3.1973846554756165,0.3445940782858771,0.22644843147678995,0.22644843147678995,0.6356084914434523
19,0.0001,13.017633299998124,265.30721220000123,0.6409933646874768,0.8927511140375335,0.8092066768417936,3.221036272389548,0.3438787609559383,0.22485227052056964,0.22485227052056964,0.6195001511346726
20,0.0001,13.123014099997818,278.43118250000407,0.6346892650638308,0.8991975242385924,0.8194122078865226,3.148017568247659,0.3534171763717107,0.23385237395998396,0.23385237395998396,0.6430836995442708
21,0.0001,13.282287000009092,291.715503600004,0.623267438262701,0.8994551279962176,0.8199017448722601,3.032872336251395,0.3698775757712928,0.24791633685198725,0.24791633685198725,0.6574625651041667
22,0.0001,12.605824300000677,304.53874709999945,0.6144661616001811,0.8992806791974456,0.8197964865029611,3.1013674480574474,0.35558750729285943,0.2371875361083093,0.2371875361083093,0.6539476667131696
23,0.0001,12.81125540001085,317.35172770000645,0.5963387526571751,0.9052005321214013,0.8292484332010387,3.0398696064949036,0.37071395384625394,0.2480790570001269,0.2480790570001269,0.6544637044270833
24,0.0001,13.58113439999579,331.1900577000051,0.5759732930787972,0.9074084775000547,0.8329825036877598,3.1756971308163235,0.3597759667616155,0.24111901211728706,0.24111901211728706,0.654222179594494
25,0.0001,12.791423400005442,343.9827207000053,0.5794429970639092,0.9090282148354182,0.8355473316208692,3.2043125799724033,0.35871719055828055,0.24047490053114684,0.24047490053114684,0.6529429117838542
26,0.0001,13.174542200009455,357.15871059999336,0.5833328132118497,0.9102112661896439,0.8375279908769729,3.0914099727358137,0.36382408973094943,0.2436532797954228,0.2436532797954228,0.6568651471819197
27,0.0001,13.27115820000472,370.4313337000058,0.5639000896896634,0.9112819196972848,0.8392508472359735,3.213873173509325,0.35593446617464075,0.23776698060133808,0.23776698060133808,0.6548384893508185
28,0.0001,13.25925269999425,383.6920922999998,0.552008078034435,0.9142447597172579,0.8441602956913197,3.213422860418047,0.36666624142910725,0.24562309932010815,0.24562309932010815,0.661244855608259
29,0.0001,12.862896200007526,396.55645200000436,0.5485367854791028,0.9141193677702955,0.8440285878629449,3.139884744371687,0.3720229106999543,0.24890496985686658,0.24890496985686658,0.6559581938244048
30,0.0001,12.589195699998527,409.4366367000039,0.5527239516377449,0.9157312293582757,0.8466487343414824,3.114856651851109,0.37187384131582585,0.24974765108352723,0.24974765108352723,0.662367175874256
31,0.0001,13.579105700002401,423.01724479999393,0.5461175165006092,0.915380245850993,0.8459054908189405,3.4700963582311357,0.34005324466595777,0.2218446058065295,0.2218446058065295,0.6190034412202381
32,0.0001,12.715956799991545,435.7343578,0.5536241243992533,0.9132486713112056,0.8421313406727987,3.3238296679088046,0.3525663387622046,0.2322695059254454,0.2322695059254454,0.6393589564732143
33,0.0001,13.10760209998989,448.84371929999907,0.5486925835055965,0.9139591506842818,0.8436068488848331,3.293751537799835,0.35181733578055624,0.2332598777998251,0.2332598777998251,0.646762230282738
34,0.0001,13.660688200005097,462.5064007000037,0.5287284643522331,0.9188019865872371,0.8517642203084789,3.1861125571387157,0.35952965053012825,0.24006234379942057,0.24006234379942057,0.6551924932570684
35,5e-05,13.003071799990721,475.51113919999625,0.5147123102630887,0.9220758514305488,0.8571707746799629,3.2300372294017246,0.36583715670913514,0.24557737102804966,0.24557737102804966,0.6653629847935267
36,5e-05,13.235741299999063,488.7484916999965,0.5107009570513453,0.9253648868040124,0.8627869312719534,3.245612519127982,0.3681608172456124,0.24731095478530912,0.24731095478530912,0.6601885114397321
37,5e-05,13.206302300008247,501.9561338000058,0.4942830561527184,0.9298889266441392,0.8704005835969031,3.280948511191777,0.365311902292536,0.24547538943836286,0.24547538943836286,0.6613278343563989
38,5e-05,13.171448499997496,515.1289634999994,0.492618415504694,0.9322010035523633,0.8743985312198972,3.3292796867234364,0.35914352319574944,0.24046251008718234,0.24046251008718234,0.6589853922526042
39,5e-05,12.78930119999859,527.9196943999996,0.48004565334745813,0.9334493236194322,0.8765187125580378,3.273941286972591,0.3650651746616047,0.24596021401914642,0.24596021401914642,0.6625155494326637
40,5e-05,13.895229199988535,541.8165470999957,0.4783053217189653,0.9337956738613857,0.87705685238767,3.2862962995256697,0.3640723873616987,0.24513505955152862,0.24513505955152862,0.66072998046875
41,2.5e-05,12.509277500008466,554.3271320000058,0.4712326947067465,0.9350607012433414,0.8793362992257989,3.299642699105399,0.36358236414713957,0.24456672774999005,0.24456672774999005,0.6640005929129464
