epoch,lr,epoch_seconds,elapsed_seconds,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,val_jaccard,val_pixel_accuracy
11,0.0001,15.93150359998981,185.85969289999048,0.9057917073369026,0.8396044659688257,0.7286073792739673,1.7748326829501562,0.5252840833305341,0.3858223450213296,0.3858223450213296,0.8027518136160714
12,0.0001,17.13442619999114,202.99536809998972,0.8598900309630803,0.8506863199475461,0.7448663147510776,1.7077530707631792,0.5413657797936586,0.3980233564228426,0.3980233564228426,0.8080810546875
13,0.0001,15.816233699995792,219.01386599999387,0.819822615810803,0.8565712227041844,0.7537803247122954,1.875716745853424,0.5216764389616666,0.3827708930349696,0.3827708930349696,0.8063736688523065
14,0.0001,17.18082609999692,236.19603609999467,0.7825733370014599,0.8712861535204779,0.7761929956263104,1.7367865187781197,0.5275563243973866,0.3922649856381144,0.3922649856381144,0.8118390764508928
15,0.0001,15.977186400006758,252.1743157999881,0.7368437541382653,0.8746500007265661,0.7812062866536562,1.7598169190543038,0.5321740654670448,0.39441685625276446,0.39441685625276446,0.8138086228143602
16,0.0001,17.709196099996916,269.88546949999,0.7257019345249448,0.8796373038981801,0.788705727481746,1.8312251227242606,0.5202824127576021,0.3835649844493394,0.3835649844493394,0.8096691313244048
17,0.0001,16.73723159999645,286.6236119999958,0.7130766489676067,0.8827747458626977,0.7938567517890456,1.7611801794597082,0.535185427003568,0.3989545356645058,0.3989545356645058,0.8150851295107887
18,0.0001,17.11762260000978,303.74236910000036,0.6858676868890013,0.8877097579559253,0.8013770204157251,1.6944900240216936,0.5538654379042502,0.41418067133213265,0.41418067133213265,0.8195767357235864
19,0.0001,15.38631030000397,319.36786819998815,0.6755308280033725,0.8907935136843192,0.8061209764411187,1.6961165070533752,0.560888460341681,0.42120776553067313,0.42120776553067313,0.8227850051153274
20,0.0001,16.780289199989056,336.4651199999935,0.6606749636786324,0.896132352942299,0.814790812200433,1.6817994969231742,0.5615639863222832,0.41974349287707796,0.41974349287707796,0.8231624058314733
21,0.0001,15.527919500003918,352.1993438999925,0.6469633110931942,0.8961540291103814,0.8149668229137286,1.7363009452819824,0.5621344811277712,0.4190722919888452,0.4190722919888452,0.8164947509765625
22,0.0001,15.426022600004217,368.0705142999941,0.6341894343495369,0.9006264299153519,0.8219515569351976,1.7463770764214652,0.5527545991406838,0.40988241642641904,0.40988241642641904,0.8162157331194196
23,0.0001,16.05518409999786,384.1272145999974,0.6240288684410709,0.9025790642431271,0.8251480419501637,1.753179328782218,0.5640816767565038,0.42673373333891934,0.42673373333891934,0.8258255731491816
24,0.0001,16.109828299988294,400.50234939999063,0.6149266521845546,0.9043773277218236,0.8280494142769314,1.6990910002163477,0.5652909153418609,0.4247085997872056,0.4247085997872056,0.825733875093006
25,0.0001,16.426908099994762,417.14219089999096,0.5969374866357872,0.9081643181080408,0.8341206561733351,1.7391928008624487,0.5500368912222204,0.4122837201222733,0.4122837201222733,0.8228620256696428
26,0.0001,16.133442300008028,433.2776285,0.5769854038953781,0.9106793820139796,0.8383746155939018,1.8136729853493827,0.5374839998994598,0.4075060753189367,0.4075060753189367,0.8253681001209078
27,0.0001,16.60954400000628,449.89025019999826,0.6018162438912051,0.9105430941035209,0.8381398571091446,1.7890020864350455,0.5432677828265554,0.4083161632163,0.4083161632163,0.8254956926618303
28,0.0001,16.85008009999001,466.7418362999888,0.5956765344100339,0.9098970780623633,0.8369370177425048,1.7455627577645438,0.5517254129130067,0.4113376267637062,0.4113376267637062,0.8227877662295386
29,0.0001,16.708946400001878,483.4518822999962,0.585582072181361,0.9121735626743621,0.8407581402028245,1.8195671268871851,0.5322600013914783,0.4014196223804973,0.4014196223804973,0.8263933454241071
30,5e-05,15.960460400005104,499.4134722999879,0.5804523708564895,0.9155893045586734,0.8463647486815227,1.7872373717171806,0.5478030394567401,0.41347737214268415,0.41347737214268415,0.8242719377790179
31,5e-05,16.057386199987377,515.4719916999893,0.5647128006177289,0.9191404974850278,0.8522496479425729,1.8142022405351912,0.5354466468360262,0.40282872495271244,0.40282872495271244,0.8228357224237351
32,5e-05,15.388607000000775,530.8617537999962,0.5260201676615647,0.9248792328219686,0.8618735113652295,1.7932697364262171,0.5491437462265971,0.41474990362544323,0.41474990362544323,0.824107433500744
33,5e-05,15.910790599999018,546.7740225999878,0.5202922837010452,0.9289215085280442,0.8687906606229908,1.7631065164293562,0.542660047790783,0.4125207686855943,0.4125207686855943,0.8271892729259672
34,5e-05,16.26539230000344,563.0410913999949,0.5087119543126651,0.9286917069860622,0.8684640864359863,1.7969673701695033,0.543205609254519,0.4121471404176075,0.4121471404176075,0.827717517671131
35,5e-05,16.040185299993027,579.0828332999954,0.5125306674412319,0.930666528247224,0.8718133041909704,1.8116974830627441,0.5474115324744797,0.4144302370778211,0.4144302370778211,0.8285542805989583
36,2.5e-05,16.574787400008063,595.6592543000006,0.5011130145617894,0.9292452911911259,0.8693877766946041,1.8572776913642883,0.5400329154319785,0.40620405191884024,0.40620405191884024,0.8237499418712798
