epoch,lr,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,val_jaccard,val_pixel_accuracy
33,0.0001,0.5827274306544236,0.9049375342839512,0.8294072095302121,2.0227258460862294,0.5029110916223314,0.3728929099510744,0.3728929099510744,0.8007709321521578
34,0.0001,0.5655833913811615,0.9114539000056134,0.8398926692513974,2.0789893695286343,0.4932733874912743,0.36419016355003764,0.36419016355003764,0.7927129836309523
35,0.0001,0.5556872934103012,0.9126987915083921,0.8419471025553774,2.017912805080414,0.49612385739074016,0.3683644704021024,0.3683644704021024,0.8044876825241816
36,0.0001,0.5588529040770871,0.9144442914708414,0.844962704705251,2.041749324117388,0.4990776669177634,0.36998532219423785,0.36998532219423785,0.8005664643787203
37,0.0001,0.5377071137939181,0.9136545388083697,0.8436409801750011,2.038916187626975,0.50870623675924,0.3813469393927679,0.3813469393927679,0.8029208228701636
38,5e-05,0.5201232294951167,0.9188875913977984,0.8522671421786913,2.041363537311554,0.5078439805545842,0.380876670589695,0.380876670589695,0.8062983921595982
39,5e-05,0.49177716353109907,0.9251127857206927,0.8628213751034058,2.1224049840654646,0.5018901939002173,0.3727099795693254,0.3727099795693254,0.7986222040085565
40,5e-05,0.48772271030715536,0.9354223098465578,0.8800952036542593,2.01226601430348,0.5121627215093274,0.3842999261105879,0.3842999261105879,0.8086071196056548
41,5e-05,0.45985313025968416,0.9408670281425084,0.8895594656585842,2.0923142433166504,0.5056072697864703,0.37894071020048975,0.37894071020048975,0.8089708600725446
42,5e-05,0.46269662039620535,0.9383453443663099,0.8849527133303343,2.059657164982387,0.5134390950465224,0.3857607975206844,0.3857607975206844,0.8113786969866071
43,5e-05,0.44810301810503006,0.9433988495929,0.8939085807379443,2.0958040952682495,0.5090102045211261,0.3823212990888299,0.3823212990888299,0.8119935535249256
44,2.5e-05,0.4571767369551318,0.9410016667388593,0.8896412731193866,2.1429472310202464,0.49782825809369896,0.37065029035722863,0.37065029035722863,0.805203101748512
45,2.5e-05,0.4425125707473074,0.945469470804921,0.8976583128830484,2.0613618918827603,0.5157362002984481,0.3866649966999856,0.3866649966999856,0.810051037016369
46,2.5e-05,0.43084392856274334,0.9494207838585587,0.9045820139431358,2.094973564147949,0.5104733389674952,0.38231119290976306,0.38231119290976306,0.8079044886997768
47,2.5e-05,0.41577400479997906,0.9497666936369639,0.9051909718304573,2.0804484486579895,0.5072441245296677,0.3796804186645676,0.3796804186645676,0.8078905378069197
48,2.5e-05,0.41464443424982683,0.9499002850482632,0.9053473434602963,2.1517661043575833,0.5051452589840884,0.37809140778523015,0.37809140778523015,0.8076962425595238
49,2.5e-05,0.4163786492177418,0.9515849282934868,0.9084627515329285,2.1186004110745023,0.5087454652943004,0.38209739642947455,0.38209739642947455,0.8103198823474702
50,2.5e-05,0.41433447918721605,0.952712391157667,0.9104563901868364,2.1714434708867754,0.5053075131324636,0.3776439516291488,0.3776439516291488,0.806067621140253
51,1.25e-05,0.39834753583584515,0.954033860447991,0.9128486575825915,2.1578453183174133,0.5065367646171479,0.37932145591780325,0.37932145591780325,0.8057572137741815
52,1.25e-05,0.41471704335084986,0.9517602463019774,0.9086948057834289,2.1452460629599437,0.5046378363726328,0.3783376661869985,0.3783376661869985,0.808898199172247
53,1.25e-05,0.41038433994565693,0.9548152068074512,0.9142566340011078,2.1425442780767168,0.505617054880075,0.3784347751374906,0.3784347751374906,0.8075946626209077
54,1.25e-05,0.4070866219699383,0.9530843139984796,0.9111039406479897,2.12258688892637,0.5076173322692716,0.3807543267121736,0.3807543267121736,0.8092912946428571
55,1.25e-05,0.4100316483527422,0.9545710408329445,0.913859555275757,2.1609068172318593,0.5038205855974234,0.3773683335262032,0.3773683335262032,0.8080503917875744
56,1.25e-05,0.3964521169130291,0.9552239632562362,0.9149726949188869,2.14443678515298,0.5044056870129794,0.3776834704613262,0.3776834704613262,0.8087139311290923
57,6.25e-06,0.3984743947429316,0.9555651818443202,0.9155951151199285,2.1632757782936096,0.5077217598621196,0.38042180949358334,0.38042180949358334,0.8089944022042411
58,6.25e-06,0.4037782108145101,0.955580218943937,0.9156228627191324,2.1692124690328325,0.5084634618493694,0.382044762499433,0.382044762499433,0.8101472400483631
59,6.25e-06,0.3909326174429485,0.955888486104948,0.9161451724846638,2.1917378902435303,0.5032978275717349,0.3764592210960158,0.3764592210960158,0.8068408784412202
60,6.25e-06,0.40098304993339945,0.9565767712547664,0.9174030786131222,2.1949936066355025,0.5027616647263112,0.37586221977634265,0.37586221977634265,0.8059095110212053
