epoch,lr,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,val_jaccard,val_pixel_accuracy
29,2.5e-05,0.5926213865833623,0.9155970102527632,0.8469276009876537,2.863255739212036,0.362550549646157,0.24348095880385526,0.24348095880385526,0.6564320882161458
30,2.5e-05,0.5746780261397362,0.9189194062729319,0.8524594435889427,2.8248568177223206,0.35770650189976494,0.2415815251530954,0.2415815251530954,0.6650140671502976
31,2.5e-05,0.5703261005026954,0.9191792556807623,0.8530076877953422,2.938041261264256,0.35598745951205424,0.2384130098422272,0.2384130098422272,0.652855718703497
32,2.5e-05,0.5602937676012516,0.9198678141869512,0.8541599629353539,2.8588848369462148,0.3622249300637953,0.24427779607782704,0.24427779607782704,0.6630205426897321
33,2.5e-05,0.5491378818239484,0.9208474222581933,0.8557384338825013,3.036306755883353,0.35212378623770807,0.23502521867401155,0.23502521867401155,0.6479473295665923
34,2.5e-05,0.5375968946942261,0.9211965596347296,0.8563860003552922,2.9240025963102068,0.3603758159525362,0.24270183497184433,0.24270183497184433,0.6549421037946429
35,1.25e-05,0.5390746710555894,0.9249938799219888,0.8626456362119651,2.8488594719341824,0.36033852313478126,0.2431070481185292,0.2431070481185292,0.6631998697916667
36,1.25e-05,0.5321005822292396,0.9273597666044009,0.8665318997756523,2.8867417573928833,0.36478331023480315,0.24685947447020923,0.24685947447020923,0.6627653576078869
37,1.25e-05,0.5207155219146183,0.9286565132387874,0.8687966836635442,2.877935673509325,0.36309817096255675,0.24541153458332013,0.24541153458332013,0.6650389171781994
38,1.25e-05,0.5113833903201989,0.9289724182228887,0.8692191487490296,2.9432995234216963,0.3652389932252873,0.24729796235915022,0.24729796235915022,0.6613529750279018
39,1.25e-05,0.5213682119335447,0.9305404657304447,0.8718784326814234,2.944628357887268,0.3608263420566001,0.24399466199925304,0.24399466199925304,0.6643499465215774
40,1.25e-05,0.49754379742911886,0.93409911210374,0.8779187138351929,2.901571435587747,0.3617088874309075,0.24412931558865572,0.24412931558865572,0.6619531540643602
41,1.25e-05,0.5105176413697856,0.9332241162424715,0.8764580498412831,2.95732604605811,0.3575051341169473,0.24062057264895872,0.24062057264895872,0.6582116989862351
42,1.25e-05,0.4970345374728952,0.934764252706369,0.8790765669145382,2.93654865026474,0.3599822860064245,0.24326102206730768,0.24326102206730768,0.6627511160714286
43,1.25e-05,0.4797934778034687,0.9341143933182746,0.8780228520889264,3.0227955750056674,0.35620345386612867,0.23959538153874718,0.23959538153874718,0.658135986328125
44,6.25e-06,0.491121452833925,0.9352629827466871,0.8800326608358958,3.00480364050184,0.3582108447398427,0.24082233802168046,0.24082233802168046,0.6585578555152529
45,6.25e-06,0.49315343850425314,0.9357448606681539,0.8808148677446318,2.979683152266911,0.35839629869766276,0.24158877106049648,0.24158877106049648,0.6591227213541667
46,6.25e-06,0.4950736548219408,0.9357648958733408,0.8808084413792633,3.01228220973696,0.35517491471186796,0.23818364469633801,0.23818364469633801,0.656443859281994
47,6.25e-06,0.47784862560885294,0.9380047689455266,0.8847117874487708,3.0548615029879977,0.35589767929130345,0.23871185557021316,0.23871185557021316,0.6556595575241816
48,6.25e-06,0.47418568655848503,0.9364669470595355,0.8820878956632769,3.018726314817156,0.35658241585141953,0.23981752734398304,0.23981752734398304,0.6592490059988839
49,6.25e-06,0.4877014218696526,0.9374664730328903,0.8837401213333624,2.961122895990099,0.36283684593633825,0.2449625720855478,0.2449625720855478,0.6625880650111607
50,3.125e-06,0.479967402028186,0.9372784196790191,0.8833568577897439,3.0005236949239458,0.3618621439247832,0.2445154269128328,0.2445154269128328,0.6639321463448661
51,3.125e-06,0.47512851495827946,0.9394894854856962,0.8872144239189069,2.9110444443566457,0.3644165183529972,0.2474049480465471,0.2474049480465471,0.6684945242745536
52,3.125e-06,0.4624510540493897,0.9394707052687984,0.8872602779743002,2.928998223372868,0.364648073921508,0.2471539706597838,0.2471539706597838,0.6668281191871279
53,3.125e-06,0.47143535582082613,0.9406462979024431,0.8892202390252262,3.0393618600709096,0.3615715654384745,0.24394095063363072,0.24394095063363072,0.6599420456659226
